transaction_id,datetime,date,year,month,year_month,year_quarter,store_id,store_name,district,store_lat,store_lon,customer_id,customer_gender,age_band,customer_segment,channel,payment_method,campaign,product_category,product_subcategory,quantity,unit_price_mur,discount_pct,gross_margin_pct,gross_sales_mur,net_sales_mur,cost_mur,gross_profit_mur,returned_flag,delivery_minutes,satisfaction_score,calc_net_sales,diff
T0002259,2024-01-03T12:26:47Z,2024-01-03,2024,1,2024-01,2024Q1,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1014,Female,45-54,New,In-store,MobileMoney,None,Grocery,Dry,2,57.1,0.038,0.213,114.2,109.8604,86.46,23.4,0,NA,4,109.8604,3.9999999999906777e-4
T0009471,2024-01-03T13:43:04Z,2024-01-03,2024,1,2024-01,2024Q1,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,441,Female,35-44,Returning,In-store,Card,None,Grocery,Beverages,1,64.24,0.014,0.193,64.24,63.34063999999999,51.12,12.22,0,NA,4,63.34063999999999,6.399999999899819e-4
T0001926,2024-01-03T14:41:14Z,2024-01-03,2024,1,2024-01,2024Q1,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1233,Female,25-34,Returning,In-store,Card,None,Pharmacy,Wellness,1,285.96,0.02,0.352,285.96,280.2408,181.6,98.64,0,NA,4.8,280.2408,7.999999999697138e-4
T0011115,2024-01-03T15:15:30Z,2024-01-03,2024,1,2024-01,2024Q1,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1671,Male,25-34,Returning,In-store,Card,None,Fashion,Footwear,1,762.98,0.008,0.345,762.98,756.87616,495.76,261.12,0,NA,NA,756.87616,0.003839999999968313
T0009396,2024-01-03T15:31:40Z,2024-01-03,2024,1,2024-01,2024Q1,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,2225,Female,25-34,Returning,In-store,MobileMoney,None,Pharmacy,Personal Care,1,175.62,0.028,0.267,175.62,170.70264,125.12,45.58,0,NA,3.7,170.70264,0.0026400000000137425
T0017195,2024-01-03T15:55:41Z,2024-01-03,2024,1,2024-01,2024Q1,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,1377,Male,18-24,New,In-store,MobileMoney,None,Home,Kitchen,1,700.87,0.023,0.187,700.87,684.74999,556.7,128.05,0,NA,4.2,684.74999,9.999999974752427e-6
T0015870,2024-01-03T16:36:25Z,2024-01-03,2024,1,2024-01,2024Q1,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,2334,Male,45-54,New,In-store,Cash,None,Grocery,Dry,3,120.14,0.03,0.194,360.42,349.6074,281.79,67.82,0,NA,4,349.6074,0.0026000000000294676
T0004552,2024-01-03T16:56:14Z,2024-01-03,2024,1,2024-01,2024Q1,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1774,Male,18-24,Returning,Delivery,MobileMoney,None,Pharmacy,OTC,1,154.74,0.028,0.233,154.74,150.40728000000001,115.36,35.05,0,44,3.7,150.40728000000001,0.002719999999982292
T0021891,2024-01-03T17:36:30Z,2024-01-03,2024,1,2024-01,2024Q1,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,723,Male,25-34,New,In-store,Card,None,Grocery,Fresh,5,75.49,0.026,0.192,377.45,367.6363,297.05,70.59,0,NA,4,367.6363,0.0036999999999807187
T0010699,2024-01-03T19:09:56Z,2024-01-03,2024,1,2024-01,2024Q1,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,1978,Male,45-54,New,Online,Card,None,Pharmacy,Personal Care,1,228.9,0.018,0.348,228.9,224.7798,146.56,78.22,0,26,4.4,224.7798,2.000000000066393e-4
T0006772,2024-01-03T21:16:56Z,2024-01-03,2024,1,2024-01,2024Q1,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1576,Male,55+,VIP,Delivery,Card,None,Pharmacy,Wellness,2,230.09,0.037,0.269,460.18,443.15334,323.94,119.21,0,90,4.1,443.15334,0.00334000000003698
T0001081,2024-01-03T22:05:23Z,2024-01-03,2024,1,2024-01,2024Q1,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,2284,Female,45-54,Returning,In-store,Cash,None,Pharmacy,OTC,2,358.85,0.006,0.287,717.7,713.3938,508.65,204.74,0,NA,4.5,713.3938,0.0038000000000693035
T0023007,2024-01-03T22:13:13Z,2024-01-03,2024,1,2024-01,2024Q1,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1971,Female,18-24,New,In-store,Cash,None,Grocery,Fresh,2,79.99,0.041,0.27,159.98,153.42082,112,41.42,0,NA,4.6,153.42082,8.200000000044838e-4
T0001139,2024-01-03T22:17:04Z,2024-01-03,2024,1,2024-01,2024Q1,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,907,Female,45-54,Returning,In-store,Card,None,Home,Cleaning,2,664.86,0.016,0.254,1329.72,1308.44448,976.1,332.34,0,NA,4.1,1308.44448,0.004480000000057771
T0013582,2024-01-03T22:24:51Z,2024-01-03,2024,1,2024-01,2024Q1,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,159,Male,25-34,Returning,In-store,Cash,None,Pharmacy,Wellness,1,212.21,0.011,0.317,212.21,209.87569,143.35,66.53,0,NA,3.8,209.87569,0.004310000000003811
T0013024,2024-01-03T22:57:27Z,2024-01-03,2024,1,2024-01,2024Q1,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,591,Male,45-54,Returning,Online,Card,None,Beauty,Skincare,1,719.74,0.003,0.309,719.74,717.58078,495.85,221.73,0,30,NA,717.58078,7.799999999633656e-4
T0015139,2024-01-03T23:01:38Z,2024-01-03,2024,1,2024-01,2024Q1,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,82,Female,35-44,New,Online,Card,None,Pharmacy,Wellness,1,331.04,0.049,0.314,331.04,314.81904000000003,215.97,98.85,0,30,4.3,314.81904000000003,9.599999999636566e-4
T0019091,2024-01-03T23:30:22Z,2024-01-03,2024,1,2024-01,2024Q1,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,193,Female,55+,Returning,In-store,Card,None,Home,Decor,2,388.28,0.035,0.192,776.56,749.3803999999999,605.5,143.88,0,NA,NA,749.3803999999999,3.999999998995918e-4
T0017586,2024-01-04T00:44:17Z,2024-01-04,2024,1,2024-01,2024Q1,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1379,Female,25-34,Returning,In-store,Cash,None,Pharmacy,Personal Care,1,268.11,0.009,0.289,268.11,265.69701000000003,188.91,76.79,0,NA,4.5,265.69701000000003,0.002989999999954307
T0021220,2024-01-04T01:12:22Z,2024-01-04,2024,1,2024-01,2024Q1,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,2184,Female,18-24,Returning,In-store,Cash,None,Grocery,Snacks,1,108.43,0.04,0.193,108.43,104.0928,84,20.09,0,NA,4.1,104.0928,0.0027999999999934744
T0021093,2024-01-04T01:33:59Z,2024-01-04,2024,1,2024-01,2024Q1,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,2488,Female,25-34,Returning,Online,Card,None,Pharmacy,OTC,1,400.55,0.002,0.253,400.55,399.7489,298.61,101.14,0,12,3.5,399.7489,0.0011000000000080945
T0018573,2024-01-04T01:42:58Z,2024-01-04,2024,1,2024-01,2024Q1,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,481,Male,35-44,New,In-store,Cash,None,Grocery,Beverages,1,85.96,0.054,0.252,85.96,81.31815999999999,60.83,20.49,0,NA,5,81.31815999999999,0.001840000000001396
T0015170,2024-01-04T01:51:00Z,2024-01-04,2024,1,2024-01,2024Q1,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1794,Male,35-44,New,Online,Card,None,Home,Kitchen,1,1020.7,0.032,0.215,1020.7,988.0376,775.61,212.43,0,32,4.9,988.0376,0.002399999999965985
T0014900,2024-01-04T03:51:00Z,2024-01-04,2024,1,2024-01,2024Q1,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,718,Female,18-24,New,Delivery,Cash,None,Grocery,Beverages,1,127.15,0.031,0.19,127.15,123.20835,99.8,23.41,0,81,3.8,123.20835,0.001649999999997931
T0004996,2024-01-04T03:54:55Z,2024-01-04,2024,1,2024-01,2024Q1,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,656,Female,25-34,Returning,In-store,Cash,None,Grocery,Beverages,2,129.75,0.048,0.24,259.5,247.04399999999998,187.75,59.29,0,NA,2.8,247.04399999999998,0.003999999999990678
T0019721,2024-01-04T04:58:36Z,2024-01-04,2024,1,2024-01,2024Q1,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,333,Female,25-34,Returning,Online,Card,None,Grocery,Fresh,2,89.31,0.014,0.218,178.62,176.11932000000002,137.73,38.39,0,10,3.1,176.11932000000002,6.799999999884676e-4
T0023943,2024-01-04T05:08:00Z,2024-01-04,2024,1,2024-01,2024Q1,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1275,Male,55+,Returning,In-store,Cash,None,Grocery,Beverages,1,45.16,0.047,0.217,45.16,43.037479999999995,33.7,9.34,0,NA,3.7,43.037479999999995,0.0025200000000040745
T0019412,2024-01-04T06:46:53Z,2024-01-04,2024,1,2024-01,2024Q1,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,773,Female,25-34,Returning,In-store,Card,None,Grocery,Fresh,3,85.09,0.007,0.237,255.27,253.48311,193.41,60.07,0,NA,3.7,253.48311,0.0031100000000208183
T0017885,2024-01-04T06:47:12Z,2024-01-04,2024,1,2024-01,2024Q1,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,2400,Male,35-44,New,In-store,MobileMoney,None,Grocery,Snacks,1,94.48,0.058,0.21,94.48,89.00016,70.31,18.69,0,NA,3.7,89.00016,1.5999999999394277e-4
T0000222,2024-01-04T07:08:50Z,2024-01-04,2024,1,2024-01,2024Q1,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,197,Female,45-54,Returning,In-store,Card,None,Home,Decor,1,762.55,0.025,0.25,762.55,743.4862499999999,557.62,185.87,0,NA,4.5,743.4862499999999,0.0037500000000818545
T0001193,2024-01-04T07:36:43Z,2024-01-04,2024,1,2024-01,2024Q1,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,980,Female,25-34,New,In-store,Cash,None,Fashion,Footwear,3,1872.13,0.034,0.355,5616.39,5425.43274,3499.4,1926.03,0,NA,4,5425.43274,0.0027399999999033753
T0023241,2024-01-04T09:20:08Z,2024-01-04,2024,1,2024-01,2024Q1,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,2309,Male,25-34,New,In-store,Card,None,Home,Kitchen,2,415.54,0.031,0.215,831.08,805.31652,632.18,173.14,0,NA,NA,805.31652,0.003480000000081418
T0018644,2024-01-04T09:57:15Z,2024-01-04,2024,1,2024-01,2024Q1,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1940,Male,25-34,VIP,In-store,Card,None,Pharmacy,Personal Care,2,181.37,0.049,0.236,362.74,344.96574,263.56,81.41,0,NA,3.8,344.96574,0.0042600000000447835
T0018949,2024-01-04T10:24:00Z,2024-01-04,2024,1,2024-01,2024Q1,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,370,Male,45-54,Returning,Online,Card,None,Grocery,Fresh,2,82.51,0.012,0.197,165.02,163.03976,130.92,32.12,0,25,3.6,163.03976,2.3999999999091415e-4
T0022359,2024-01-04T10:28:51Z,2024-01-04,2024,1,2024-01,2024Q1,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,2044,Male,18-24,Returning,Online,BankTransfer,None,Home,Cleaning,2,400.83,0.003,0.269,801.66,799.25502,584.26,215,0,24,4.1,799.25502,0.004980000000045948
T0020005,2024-01-04T11:44:39Z,2024-01-04,2024,1,2024-01,2024Q1,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1446,Female,45-54,Returning,Delivery,MobileMoney,None,Electronics,Appliances,1,4211.58,0.04,0.147,4211.58,4043.1168,3448.78,594.34,1,63,2.9,4043.1168,0.003200000000106229
T0009241,2024-01-04T12:56:27Z,2024-01-04,2024,1,2024-01,2024Q1,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1952,Female,45-54,VIP,In-store,Cash,None,Grocery,Fresh,2,95.25,0.041,0.225,190.5,182.68949999999998,141.58,41.11,0,NA,NA,182.68949999999998,5.000000000165983e-4
T0020088,2024-01-04T13:07:10Z,2024-01-04,2024,1,2024-01,2024Q1,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,330,Male,45-54,New,Online,Card,None,Beauty,Skincare,2,636.3,0.017,0.266,1272.6,1250.9658,918.21,332.76,0,43,3.7,1250.9658,0.004200000000082582
T0022902,2024-01-04T13:24:33Z,2024-01-04,2024,1,2024-01,2024Q1,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,2259,Male,55+,Returning,Online,BankTransfer,None,Grocery,Beverages,3,102.13,0.048,0.196,306.39,291.68327999999997,234.51,57.17,0,47,3.6,291.68327999999997,0.003279999999961092
T0021556,2024-01-04T13:25:48Z,2024-01-04,2024,1,2024-01,2024Q1,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1136,Male,25-34,New,In-store,MobileMoney,None,Baby,Formula,3,718.43,0.05,0.191,2155.29,2047.5255,1656.45,391.08,0,NA,4.5,2047.5255,0.004500000000007276
T0004240,2024-01-04T14:37:16Z,2024-01-04,2024,1,2024-01,2024Q1,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1029,Female,18-24,New,In-store,Cash,None,Grocery,Dry,1,128.53,0.055,0.191,128.53,121.46085,98.26,23.2,0,NA,4.5,121.46085,8.499999999997954e-4
T0005816,2024-01-04T15:12:10Z,2024-01-04,2024,1,2024-01,2024Q1,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1390,Male,25-34,VIP,Delivery,Card,None,Baby,Diapers,1,1015.54,0.065,0.152,1015.54,949.5299,805.2,144.33,0,64,3.9,949.5299,9.999999997489795e-5
T0006402,2024-01-04T15:24:16Z,2024-01-04,2024,1,2024-01,2024Q1,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,873,Female,35-44,Returning,In-store,Card,None,Home,Decor,2,329.69,0.042,0.203,659.38,631.6860399999999,503.46,128.23,0,NA,4.4,631.6860399999999,0.00396000000012009
T0016774,2024-01-04T15:47:55Z,2024-01-04,2024,1,2024-01,2024Q1,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,2426,Male,45-54,Returning,In-store,Card,None,Pharmacy,OTC,2,477.05,0.012,0.253,954.1,942.6508,704.16,238.49,0,NA,NA,942.6508,8.000000000265572e-4
T0011058,2024-01-04T16:13:49Z,2024-01-04,2024,1,2024-01,2024Q1,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,63,Female,35-44,New,In-store,Card,None,Electronics,Appliances,1,4062.37,0.033,0.119,4062.37,3928.3117899999997,3460.84,467.47,0,NA,5,3928.3117899999997,0.0017899999998007843
T0022161,2024-01-04T16:15:09Z,2024-01-04,2024,1,2024-01,2024Q1,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,2267,Male,35-44,New,In-store,Cash,None,Grocery,Snacks,2,73.55,0.047,0.295,147.1,140.1863,98.83,41.36,0,NA,3.6,140.1863,0.0037000000000091404
T0020116,2024-01-04T17:03:18Z,2024-01-04,2024,1,2024-01,2024Q1,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,960,Female,35-44,Returning,Online,Card,None,Grocery,Fresh,36,89.49,0.031,0.212,3221.64,3121.76916,2459.95,661.82,0,11,3.5,3121.76916,8.400000001529406e-4
T0011423,2024-01-04T17:52:34Z,2024-01-04,2024,1,2024-01,2024Q1,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,530,Male,45-54,Returning,In-store,Card,None,Beauty,Skincare,2,778.86,0.039,0.262,1557.72,1496.96892,1104.76,392.21,0,NA,3.9,1496.96892,0.0010800000000017462
T0005936,2024-01-04T18:57:36Z,2024-01-04,2024,1,2024-01,2024Q1,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,112,Female,35-44,Returning,Delivery,Cash,None,Baby,Diapers,1,610.26,0.03,0.21,610.26,591.9522,467.64,124.31,0,70,3.8,591.9522,0.002199999999902502
T0015839,2024-01-04T19:33:15Z,2024-01-04,2024,1,2024-01,2024Q1,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,851,Female,18-24,New,In-store,Cash,None,Electronics,Appliances,1,4746.56,0.044,0.141,4746.56,4537.71136,3897.89,639.82,0,NA,4.8,4537.71136,0.0013600000002043089
T0008547,2024-01-04T21:46:16Z,2024-01-04,2024,1,2024-01,2024Q1,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,216,PreferNotSay,18-24,Returning,Online,Card,None,Home,Decor,2,601.98,0.012,0.229,1203.96,1189.51248,917.11,272.4,0,13,3.6,1189.51248,0.002480000000105065
T0016196,2024-01-04T21:54:07Z,2024-01-04,2024,1,2024-01,2024Q1,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1858,Female,25-34,Returning,In-store,MobileMoney,None,Pharmacy,Wellness,1,178.15,0.009,0.288,178.15,176.54665,125.7,50.85,0,NA,4.6,176.54665,0.0033500000000117325
T0017431,2024-01-05T00:48:08Z,2024-01-05,2024,1,2024-01,2024Q1,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,751,Male,35-44,New,Online,Card,None,Pharmacy,Wellness,2,165.05,0.022,0.304,330.1,322.8378,224.7,98.14,0,5,3.6,322.8378,0.0021999999999593456
T0002623,2024-01-05T02:37:09Z,2024-01-05,2024,1,2024-01,2024Q1,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,174,Male,55+,Returning,In-store,Card,None,Electronics,Accessories,1,3412.81,0.037,0.167,3412.81,3286.5360299999998,2737.69,548.85,0,NA,4.4,3286.5360299999998,0.003970000000208529
T0001527,2024-01-05T02:40:32Z,2024-01-05,2024,1,2024-01,2024Q1,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,178,PreferNotSay,45-54,Returning,In-store,Card,None,Grocery,Fresh,1,95.85,0.014,0.241,95.85,94.5081,71.73,22.78,0,NA,4.1,94.5081,0.00190000000000623
T0017897,2024-01-05T03:10:46Z,2024-01-05,2024,1,2024-01,2024Q1,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,2396,Female,35-44,Returning,In-store,Cash,None,Grocery,Dry,2,101.26,0.016,0.264,202.52,199.27968,146.67,52.61,0,NA,4.2,199.27968,3.1999999998788553e-4
T0021998,2024-01-05T04:41:00Z,2024-01-05,2024,1,2024-01,2024Q1,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1974,Male,18-24,VIP,In-store,Card,None,Beauty,Makeup,3,1478.87,0.03,0.316,4436.61,4303.5117,2943.6,1359.91,0,NA,NA,4303.5117,0.0016999999998006388
T0023297,2024-01-05T05:24:31Z,2024-01-05,2024,1,2024-01,2024Q1,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2104,Male,18-24,VIP,In-store,Cash,None,Grocery,Fresh,3,56.16,0.035,0.231,168.48,162.58319999999998,125.02,37.56,0,NA,NA,162.58319999999998,0.0031999999999641204
T0011770,2024-01-05T06:04:40Z,2024-01-05,2024,1,2024-01,2024Q1,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,11,Male,55+,Returning,Delivery,Card,None,Beauty,Fragrance,1,406.58,0.042,0.237,406.58,389.50363999999996,297.19,92.31,0,18,4.2,389.50363999999996,0.003639999999961674
T0017079,2024-01-05T06:32:00Z,2024-01-05,2024,1,2024-01,2024Q1,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1884,Male,45-54,Returning,In-store,BankTransfer,None,Baby,Formula,1,512.56,0.032,0.188,512.56,496.1580799999999,402.88,93.28,0,NA,3.2,496.1580799999999,0.0019200000000978434
T0005315,2024-01-05T07:53:10Z,2024-01-05,2024,1,2024-01,2024Q1,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2271,Female,35-44,Returning,In-store,Card,None,Grocery,Dry,2,53.4,0.015,0.153,106.8,105.198,89.1,16.1,0,NA,3.7,105.198,0.0020000000000095497
T0019703,2024-01-05T08:05:55Z,2024-01-05,2024,1,2024-01,2024Q1,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,1204,Female,55+,New,In-store,Card,None,Grocery,Beverages,2,71.1,0,0.172,142.2,142.2,117.74,24.46,0,NA,4.1,142.2,0
T0006014,2024-01-05T08:43:31Z,2024-01-05,2024,1,2024-01,2024Q1,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,927,Female,55+,New,Online,BankTransfer,None,Fashion,Men,1,1056.92,0.05,0.337,1056.92,1004.0740000000001,665.7,338.37,0,28,3.7,1004.0740000000001,0.004000000000019099
T0009755,2024-01-05T09:43:42Z,2024-01-05,2024,1,2024-01,2024Q1,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1112,Female,35-44,Returning,In-store,Cash,None,Pharmacy,Personal Care,1,229.24,0.031,0.244,229.24,222.13356,167.93,54.2,0,NA,4.2,222.13356,0.0035599999999931242
T0015670,2024-01-05T11:05:19Z,2024-01-05,2024,1,2024-01,2024Q1,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,128,Female,18-24,New,In-store,Cash,None,Grocery,Beverages,2,56.41,0.028,0.166,112.82,109.66103999999999,91.46,18.2,0,NA,3.7,109.66103999999999,0.0010399999999890497
T0010120,2024-01-05T11:11:11Z,2024-01-05,2024,1,2024-01,2024Q1,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,743,Female,45-54,New,In-store,Cash,None,Pharmacy,Wellness,2,253.7,0.016,0.3,507.4,499.28159999999997,349.5,149.78,0,NA,4,499.28159999999997,0.001599999999996271
T0004318,2024-01-05T13:01:18Z,2024-01-05,2024,1,2024-01,2024Q1,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,2109,Male,25-34,New,In-store,Card,None,Grocery,Snacks,2,71.27,0.01,0.215,142.54,141.1146,110.77,30.34,0,NA,4.2,141.1146,0.004599999999982174
T0013490,2024-01-05T13:13:16Z,2024-01-05,2024,1,2024-01,2024Q1,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,944,Female,25-34,Returning,In-store,Card,None,Grocery,Beverages,1,70.56,0.008,0.203,70.56,69.99552,55.79,14.21,0,NA,4.2,69.99552,0.004480000000000928
T0019731,2024-01-05T13:54:46Z,2024-01-05,2024,1,2024-01,2024Q1,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1533,Female,18-24,Returning,In-store,Card,None,Grocery,Snacks,2,67.22,0.035,0.21,134.44,129.7346,102.49,27.24,0,NA,4.9,129.7346,0.004600000000010596
T0013244,2024-01-05T14:01:41Z,2024-01-05,2024,1,2024-01,2024Q1,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,134,Male,35-44,Returning,Online,Card,None,Electronics,Accessories,1,4404.78,0.046,0.178,4404.78,4202.16012,3454.18,747.98,1,31,NA,4202.16012,1.1999999969702912e-4
T0000784,2024-01-05T14:03:30Z,2024-01-05,2024,1,2024-01,2024Q1,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,171,Male,35-44,Returning,In-store,Card,None,Beauty,Makeup,2,584.08,0.034,0.339,1168.16,1128.44256,745.9,382.54,0,NA,4.2,1128.44256,0.0025599999999030842
T0002189,2024-01-05T14:09:38Z,2024-01-05,2024,1,2024-01,2024Q1,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,220,Female,45-54,New,In-store,Cash,None,Grocery,Fresh,2,63.02,0.039,0.194,126.04,121.12444,97.62,23.5,0,NA,4.6,121.12444,0.004440000000002442
T0011669,2024-01-05T14:30:38Z,2024-01-05,2024,1,2024-01,2024Q1,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,2039,Female,25-34,New,In-store,Cash,None,Grocery,Fresh,2,63.43,0.019,0.191,126.86,124.44966,100.68,23.77,0,NA,NA,124.44966,3.4000000000844466e-4
T0014079,2024-01-05T14:58:35Z,2024-01-05,2024,1,2024-01,2024Q1,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,5,Female,35-44,New,In-store,Card,None,Home,Cleaning,2,537.46,0.016,0.296,1074.92,1057.72128,744.63,313.09,0,NA,4.4,1057.72128,0.0012799999999515421
